Ilce,OdaSayisi,BrutM2, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati,TapuDurumu,Cephe
Pamukkale,3,95,85,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,110,100,3. Kat,5,Kombi,3,Uygun,Eşyalı,2,İkinci El,Evet,1500000,,
Pamukkale,3,128,125,3. Kat,30,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2200000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,3,110,95,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3300000,Kat Mülkiyeti,Batı
Pamukkale,5,170,150,4. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3490000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,3,95,85,2. Kat,7,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000,Kat Mülkiyeti,
Pamukkale,3,60,50,0. Kat,11,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,1600000,Kat Mülkiyeti,
Pamukkale,4,195,185,3. Kat,35,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000,Kat Mülkiyeti,"Kuzey, Güney"
Pamukkale,2,47,33,1. Kat,25,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1395000,Kat Mülkiyeti,Doğu
Pamukkale,4,130,125,4. Kat,25,Merkezi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1950000,,
Pamukkale,2,50,40,0. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,80,70,2. Kat,7,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Hayır,1530000,,
Pamukkale,4,160,140,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5250000,Kat İrtifakı,"Güney, Doğu, Batı"
Pamukkale,3,120,105,2. Kat,7,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1889000,Kat İrtifakı,"Kuzey, Doğu, Batı"
Pamukkale,3,75,73,4. Kat,7,Kombi,7,Uygun,Eşyalı,1,Sıfır,Evet,1625000,Kat Mülkiyeti,Güney
Pamukkale,2,48,45,1. Kat,10,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1080000,Kat Mülkiyeti,
Pamukkale,2,60,50,3. Kat,5,Kombi,5,Uygun,Eşyalı,1,İkinci El,Evet,1299000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,150,90,1. Kat,35,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1375000,Kat İrtifakı,"Güney, Doğu"
Pamukkale,3,100,90,3. Kat,2,Yerden Isıtma,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2150000,Kat Mülkiyeti,
Pamukkale,3,110,100,2. Kat,11,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1780000,,
Pamukkale,2,45,35,0. Kat,8,Kombi,4,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,975000,,
Pamukkale,5,170,160,3. Kat,27,Kombi,3,Bilinmiyor,Eşyalı Değil,1,İkinci El,Evet,2100000,Kat Mülkiyeti,"Kuzey, Doğu"
Pamukkale,7,500,400,0. Kat,11,Kombi,4,Uygun,Eşyalı Değil,3,İkinci El,Hayır,7600000,Kat İrtifakı,"Güney, Doğu, Batı"
Pamukkale,3,100,85,0. Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1699000,,
Pamukkale,5,175,150,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3499999,Kat Mülkiyeti,
Pamukkale,4,155,135,5. Kat,21,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Pamukkale,2,45,40,3. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1200000,Kat Mülkiyeti,
Pamukkale,3,75,70,0. Kat,15,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1600000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,150,138,4. Kat,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,3750000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,3,90,85,1. Kat,8,Kombi,5,Uygun,Eşyalı,1,Sıfır,Evet,2149000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,110,103,0. Kat,22,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1550000,Kat İrtifakı,"Kuzey, Doğu, Batı"
Pamukkale,3,100,85,2. Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Evet,2250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,50,5. Kat,8,Kombi,7,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1449000,,
Pamukkale,4,135,130,1. Kat,30,Kombi,4,Uygun değil,Eşyalı Değil,1,İkinci El,Bilinmiyor,2450000,,
Pamukkale,4,185,165,3. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,65,64,4. Kat,4,Kombi,7,Uygun,Eşyalı,1,Sıfır,Evet,1775000,Kat Mülkiyeti,Güney
Pamukkale,4,138,130,2. Kat,6,Kombi,2,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,2650000,,
Pamukkale,2,50,48,0. Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,1075000,,
Pamukkale,4,170,165,2. Kat,15,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2900000,Kat Mülkiyeti,Batı
Pamukkale,2,85,75,0. Kat,5,Kombi,8,Uygun,Eşyalı,1,İkinci El,Hayır,1325000,Kat Mülkiyeti,Doğu
Pamukkale,2,60,45,3. Kat,20,Kombi,6,Uygun,Eşyalı,1,İkinci El,Hayır,1299000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,140,130,3. Kat,15,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Evet,2750000,Kat Mülkiyeti,
Pamukkale,2,55,45,3. Kat,7,Kombi,5,Uygun,Eşyalı,1,İkinci El,Hayır,1275000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,125,115,3. Kat,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1759000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,4,180,175,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3600000,,
Pamukkale,2,50,35,3. Kat,20,Klima,4,Uygun,Eşyalı,1,İkinci El,Evet,865000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,59,48,2. Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1290000,Kat Mülkiyeti,"Kuzey, Doğu"
Pamukkale,2,45,40,0. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,918000,Kat Mülkiyeti,"Güney, Batı"
Pamukkale,2,55,50,4. Kat,15,Klima,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1250000,Kat İrtifakı,"Güney, Doğu, Batı"
Pamukkale,4,135,120,3. Kat,26,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1749000,Kat İrtifakı,"Güney, Doğu, Batı"
Pamukkale,4,125,115,2. Kat,15,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2550000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Pamukkale,2,55,50,-1. Kat,6,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,875000,Kat Mülkiyeti,
Pamukkale,2,75,65,-1. Kat,15,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,889000,,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,60,50,4. Kat,10,Kombi,7,Uygun,Eşyalı,1,İkinci El,Evet,1465000,Kat Mülkiyeti,
Pamukkale,4,80,75,2. Kat,1,Yerden Isıtma,4,Uygun,Eşyalı,1,Sıfır,Evet,1990000,Kat Mülkiyeti,"Kuzey, Güney"
Pamukkale,3,60,55,3. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1380000,Kat Mülkiyeti,Güney
Pamukkale,3,115,109,2. Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1890000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,130,120,2. Kat,20,Yerden Isıtma,3,Uygun değil,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,50,3. Kat,5,Kombi,5,Uygun,Eşyalı,1,İkinci El,Hayır,1270000,Kat Mülkiyeti,
Pamukkale,2,45,40,4. Kat,9,Kombi,7,Uygun,Eşyalı,1,İkinci El,Evet,1325000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,1,30,25,-1. Kat,5,Klima,3,Uygun,Eşyalı,1,İkinci El,Evet,625000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,70,65,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1650000,,
Pamukkale,3,75,60,3. Kat,8,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Hayır,1480000,,
Pamukkale,4,165,150,4. Kat,5,Yerden Isıtma,4,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,2000000,Kat Mülkiyeti,Doğu
Pamukkale,4,135,120,2. Kat,14,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,3250000,Kat İrtifakı,
Pamukkale,2,40,25,3. Kat,9,Klima,3,Uygun,Eşyalı,1,İkinci El,Evet,740000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,52,50,3. Kat,10,Kombi,7,Uygun,Eşyalı,1,İkinci El,Evet,1325000,,
Pamukkale,4,170,150,3. Kat,31,Merkezi,4,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,3000000,Kat İrtifakı,Güney
Pamukkale,2,52,50,2. Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1800000,,
Pamukkale,2,50,40,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1150000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,50,2. Kat,5,Merkezi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1190000,Kat Mülkiyeti,"Kuzey, Batı"
Pamukkale,3,101,95,0. Kat,26,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1295000,,
Pamukkale,2,60,50,-2. Kat,4,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1330000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,2,55,52,1. Kat,4,Yerden Isıtma,2,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1249000,Kat Mülkiyeti,
Pamukkale,3,120,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000,,
Pamukkale,3,100,90,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2200000,Kat İrtifakı,"Kuzey, Güney, Doğu"
Pamukkale,4,160,155,2. Kat,30,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,2150000,,
Pamukkale,3,110,105,7. Kat,2,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1800000,Kat Mülkiyeti,"Güney, Doğu"
Pamukkale,2,60,55,2. Kat,6,Kat Kaloriferi,4,Bilinmiyor,Eşyalı Değil,1,İkinci El,Evet,1750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,50,2. Kat,20,Kombi,5,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1275000,,
Pamukkale,4,130,125,4. Kat,21,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,2150000,Kat Mülkiyeti,Güney
Pamukkale,3,125,120,3. Kat,21,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1650000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,60,50,2. Kat,10,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,100,90,0. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2275000,Kat Mülkiyeti,
Pamukkale,3,100,90,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,65,60,-2. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1350000,Kat Mülkiyeti,Güney
Pamukkale,4,130,120,0. Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1900000,Kat Mülkiyeti,
Pamukkale,3,90,80,3. Kat,6,Kombi,4,Uygun,Eşyalı,2,İkinci El,Hayır,1470000,Kat İrtifakı,
Pamukkale,3,120,109,2. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1890000,Kat Mülkiyeti,
Pamukkale,3,65,55,1. Kat,4,Yerden Isıtma,7,Uygun,Eşyalı,1,Sıfır,Hayır,1600000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,32,27,2. Kat,12,Merkezi (Pay Ölçer),4,Uygun değil,Eşyalı,1,İkinci El,Bilinmiyor,1250000,,
Pamukkale,2,50,40,1. Kat,8,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1185000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,72,65,2. Kat,6,Kombi,2,Uygun,Eşyalı,1,İkinci El,Hayır,1900000,,
Pamukkale,2,60,55,3. Kat,5,Kombi,5,Uygun,Eşyalı,1,İkinci El,Evet,1375000,Kat Mülkiyeti,
Pamukkale,3,120,110,0. Kat,7,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1950000,,
Pamukkale,4,160,145,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4999999,Kat İrtifakı,"Kuzey, Güney, Doğu"
Pamukkale,2,60,55,5. Kat,12,Merkezi,7,Uygun,Eşyalı,1,İkinci El,Evet,1449000,,
Pamukkale,3,90,85,0. Kat,7,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1550000,Kat Mülkiyeti,
Pamukkale,4,125,120,0. Kat,30,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1530000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,125,115,5. Kat,0,Yerden Isıtma,7,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,2,60,50,3. Kat,4,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Hayır,1400000,Kat Mülkiyeti,"Kuzey, Güney, Batı"
Pamukkale,4,155,140,3. Kat,21,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1450000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,2,45,40,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1300000,Kat Mülkiyeti,
Pamukkale,4,135,120,3. Kat,3,Yerden Isıtma,4,Uygun,Eşyalı,2,İkinci El,Hayır,2350000,Kat Mülkiyeti,Kuzey
Pamukkale,6,100,90,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1700000,,
Pamukkale,4,130,100,0. Kat,1,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,Kat İrtifakı,"Kuzey, Güney, Batı"
Pamukkale,2,40,30,3. Kat,3,Kombi,3,Uygun,Eşyalı,1,Sıfır,Evet,755500,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,165,140,3. Kat,12,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2000000,Kat Mülkiyeti,Kuzey
Pamukkale,4,145,140,2. Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,2800000,Kat İrtifakı,
Pamukkale,3,55,50,1. Kat,5,Kombi,2,Uygun,Eşyalı,2,Sıfır,Evet,1399000,,
Pamukkale,4,135,130,6. Kat,35,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1650000,Kat Mülkiyeti,Güney
Pamukkale,2,50,40,2. Kat,7,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1199000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,65,55,4. Kat,5,Yerden Isıtma,7,Uygun,Eşyalı,1,Sıfır,Evet,1599000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,120,115,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,110,100,0. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1650000,,
Pamukkale,2,60,55,2. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1225000,Kat İrtifakı,
Pamukkale,2,60,55,2. Kat,11,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1480000,,
Pamukkale,2,70,60,1. Kat,30,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,950000,Kat Mülkiyeti,
Pamukkale,3,90,85,0. Kat,35,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1380000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,100,90,0. Kat,29,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1150000,,
Pamukkale,2,50,45,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1349000,,
Pamukkale,4,160,145,2. Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,4800000,,
Pamukkale,4,135,105,2. Kat,7,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2149000,Kat İrtifakı,"Kuzey, Batı"
Pamukkale,2,70,65,3. Kat,4,Kombi,5,Uygun,Eşyalı,1,İkinci El,Evet,1449000,Kat Mülkiyeti,Güney
Pamukkale,4,185,160,3. Kat,24,Merkezi,5,Uygun,Eşyalı,2,İkinci El,Hayır,4700000,Kat Mülkiyeti,"Kuzey, Doğu, Batı"
Pamukkale,2,50,45,1. Kat,8,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1750000,,
Pamukkale,4,180,170,4. Kat,20,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2750000,Kat Mülkiyeti,
Pamukkale,3,120,110,4. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2000000,,
Pamukkale,3,115,100,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,45,38,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1650000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,110,100,0. Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,4300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,190,135,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2850000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,145,140,4. Kat,23,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2430000,Kat Mülkiyeti,
Pamukkale,3,100,90,0. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1500000,Kat Mülkiyeti,
Pamukkale,2,55,50,3. Kat,5,Kombi,4,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,1245000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,115,100,0. Kat,26,Kombi,3,Uygun değil,Eşyalı Değil,1,İkinci El,Evet,1320000,Kat Mülkiyeti,
Pamukkale,2,50,45,0. Kat,6,Merkezi,4,Uygun,Eşyalı,1,İkinci El,Evet,899000,Kat Mülkiyeti,
Pamukkale,3,130,125,4. Kat,0,Kombi,7,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2600000,Kat İrtifakı,
Pamukkale,6,190,180,7. Kat,15,Kombi,7,Uygun,Eşyalı Değil,2,İkinci El,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,65,60,0. Kat,4,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1075000,Kat Mülkiyeti,Güney
Pamukkale,4,160,155,7. Kat,15,Kombi,7,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,2500000,,
Pamukkale,4,168,160,6. Kat,30,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2399000,Kat Mülkiyeti,"Güney, Doğu"
Pamukkale,3,65,63,2. Kat,6,Kombi,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1590000,,
Pamukkale,2,55,45,1. Kat,4,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Hayır,1190000,Kat Mülkiyeti,"Kuzey, Batı"
Pamukkale,4,165,155,2. Kat,1,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,120,110,2. Kat,29,Soba,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,850000,,
Pamukkale,4,160,140,3. Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,45,40,2. Kat,15,Kombi,3,Uygun değil,Eşyalı,1,İkinci El,Hayır,900000,Kat İrtifakı,
Pamukkale,3,135,125,1. Kat,30,Merkezi (Pay Ölçer),7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2750000,Kat Mülkiyeti,"Kuzey, Güney, Batı"
Pamukkale,3,85,70,2. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1770000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,110,105,0. Kat,2,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1950000,Kat Mülkiyeti,
Pamukkale,3,70,64,2. Kat,5,Yerden Isıtma,2,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1379000,,
Pamukkale,3,85,80,0. Kat,5,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1800000,,"Kuzey, Güney, Doğu, Batı"
Pamukkale,5,160,150,3. Kat,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1750000,Kat İrtifakı,"Kuzey, Güney, Doğu"
Pamukkale,3,88,80,3. Kat,6,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1450000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,65,64,2. Kat,5,Yerden Isıtma,2,Uygun,Eşyalı,1,İkinci El,Hayır,1379000,Kat Mülkiyeti,
Pamukkale,4,140,125,1. Kat,11,Kombi,4,Uygun değil,Eşyalı Değil,1,İkinci El,Evet,1800000,Kat İrtifakı,
Pamukkale,3,110,85,0. Kat,1,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1450000,Kat Mülkiyeti,
Pamukkale,3,120,110,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000,,
Pamukkale,2,50,45,0. Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,950000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,115,105,4. Kat,31,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1725000,Kat İrtifakı,"Güney, Doğu, Batı"
Pamukkale,3,150,135,6. Kat,0,Kombi,7,Uygun,Eşyalı Değil,2,Sıfır,Evet,2999000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,4,140,139,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2748000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,120,110,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,120,110,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1890000,,
Pamukkale,4,130,125,0. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2699999,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,110,105,2. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1890000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,50,2. Kat,4,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1099000,Kat İrtifakı,"Güney, Doğu"
Pamukkale,3,90,85,6. Kat,10,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1550000,Kat Mülkiyeti,
Pamukkale,4,135,133,1. Kat,8,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Evet,3700000,,
Pamukkale,4,150,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,96,90,9. Kat,8,Merkezi,11,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1695000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Pamukkale,4,150,147,-2. Kat,20,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2200000,Kat Mülkiyeti,"Doğu, Batı"
Pamukkale,3,70,60,2. Kat,14,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1600000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,55,52,1. Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,1260000,Kat Mülkiyeti,Güney
